Kp,Ki,Kd,TSE,Plot Filename
1.7,1.76,1.1,inf,
1.7,1.76,1.2,inf,
1.7,1.76,1.3,inf,
1.7,1.76,1.4,inf,
1.7,1.76,1.5,inf,
1.7,1.76,1.6,inf,
1.7,1.76,1.7,inf,
1.7,1.76,1.8,inf,
1.7,1.76,1.9,inf,
1.7,1.87,1.1,inf,
1.7,1.87,1.2,inf,
1.7,1.87,1.3,inf,
1.7,1.87,1.4,inf,
1.7,1.87,1.5,inf,
1.7,1.87,1.6,inf,
1.7,1.87,1.7,inf,
1.7,1.87,1.8,inf,
1.7,1.87,1.9,inf,
1.7,1.98,1.1,inf,
1.7,1.98,1.2,inf,
1.7,1.98,1.3,inf,
1.7,1.98,1.4,inf,
1.7,1.98,1.5,inf,
1.7,1.98,1.6,inf,
1.7,1.98,1.7,inf,
1.7,1.98,1.8,inf,
1.7,1.98,1.9,inf,
1.8,0.0,1.1,inf,
1.8,0.0,1.2,inf,
1.8,0.0,1.3,inf,
1.8,0.0,1.4,inf,
1.8,0.0,1.5,inf,
1.8,0.0,1.6,inf,
1.8,0.0,1.7,inf,
1.8,0.0,1.8,inf,
1.8,0.0,1.9,inf,
1.8,0.11,1.1,inf,
1.8,0.11,1.2,inf,
1.8,0.11,1.3,inf,
1.8,0.11,1.4,inf,
1.8,0.11,1.5,inf,
1.8,0.11,1.6,inf,
1.8,0.11,1.7,inf,
1.8,0.11,1.8,inf,
1.8,0.11,1.9,inf,
1.8,0.22,1.1,inf,
1.8,0.22,1.2,inf,
1.8,0.22,1.3,inf,
1.8,0.22,1.4,inf,
1.8,0.22,1.5,inf,
1.8,0.22,1.6,inf,
1.8,0.22,1.7,inf,
1.8,0.22,1.8,inf,
1.8,0.22,1.9,inf,
1.8,0.33,1.1,inf,
1.8,0.33,1.2,inf,
1.8,0.33,1.3,inf,
1.8,0.33,1.4,inf,
1.8,0.33,1.5,inf,
1.8,0.33,1.6,inf,
1.8,0.33,1.7,inf,
1.8,0.33,1.8,inf,
1.8,0.33,1.9,inf,
1.8,0.44,1.1,inf,
1.8,0.44,1.2,inf,
1.8,0.44,1.3,inf,
1.8,0.44,1.4,inf,
1.8,0.44,1.5,inf,
1.8,0.44,1.6,inf,
1.8,0.44,1.7,inf,
1.8,0.44,1.8,inf,
1.8,0.44,1.9,inf,
1.8,0.55,1.1,inf,
1.8,0.55,1.2,inf,
1.8,0.55,1.3,inf,
1.8,0.55,1.4,inf,
1.8,0.55,1.5,inf,
1.8,0.55,1.6,inf,
1.8,0.55,1.7,inf,
1.8,0.55,1.8,inf,
1.8,0.55,1.9,inf,
1.8,0.66,1.1,inf,
1.8,0.66,1.2,inf,
1.8,0.66,1.3,inf,
1.8,0.66,1.4,inf,
1.8,0.66,1.5,inf,
1.8,0.66,1.6,inf,
1.8,0.66,1.7,inf,
1.8,0.66,1.8,inf,
1.8,0.66,1.9,inf,
1.8,0.77,1.1,inf,
1.8,0.77,1.2,inf,
1.8,0.77,1.3,inf,
1.8,0.77,1.4,inf,
1.8,0.77,1.5,inf,
1.8,0.77,1.6,inf,
1.8,0.77,1.7,inf,
1.8,0.77,1.8,inf,
1.8,0.77,1.9,inf,
1.8,0.88,1.1,inf,
1.8,0.88,1.2,inf,
1.8,0.88,1.3,inf,
1.8,0.88,1.4,inf,
1.8,0.88,1.5,inf,
1.8,0.88,1.6,inf,
1.8,0.88,1.7,inf,
1.8,0.88,1.8,inf,
1.8,0.88,1.9,inf,
1.8,0.99,1.1,inf,
1.8,0.99,1.2,inf,
1.8,0.99,1.3,inf,
1.8,0.99,1.4,inf,
1.8,0.99,1.5,inf,
1.8,0.99,1.6,inf,
1.8,0.99,1.7,inf,
1.8,0.99,1.8,inf,
1.8,0.99,1.9,inf,
1.8,1.1,1.1,inf,
1.8,1.1,1.2,inf,
1.8,1.1,1.3,inf,
1.8,1.1,1.4,inf,
1.8,1.1,1.5,inf,
1.8,1.1,1.6,inf,
1.8,1.1,1.7,inf,
1.8,1.1,1.8,inf,
1.8,1.1,1.9,inf,
1.8,1.21,1.1,inf,
1.8,1.21,1.2,inf,
1.8,1.21,1.3,inf,
1.8,1.21,1.4,inf,
1.8,1.21,1.5,inf,
1.8,1.21,1.6,inf,
1.8,1.21,1.7,inf,
1.8,1.21,1.8,inf,
1.8,1.21,1.9,inf,
1.8,1.32,1.1,inf,
1.8,1.32,1.2,inf,
1.8,1.32,1.3,inf,
1.8,1.32,1.4,inf,
1.8,1.32,1.5,inf,
1.8,1.32,1.6,inf,
1.8,1.32,1.7,inf,
1.8,1.32,1.8,inf,
1.8,1.32,1.9,inf,
1.8,1.43,1.1,inf,
1.8,1.43,1.2,inf,
1.8,1.43,1.3,inf,
1.8,1.43,1.4,inf,
1.8,1.43,1.5,inf,
1.8,1.43,1.6,inf,
1.8,1.43,1.7,inf,
1.8,1.43,1.8,inf,
1.8,1.43,1.9,inf,
1.8,1.54,1.1,inf,
1.8,1.54,1.2,inf,
1.8,1.54,1.3,inf,
1.8,1.54,1.4,inf,
1.8,1.54,1.5,inf,
1.8,1.54,1.6,inf,
1.8,1.54,1.7,inf,
1.8,1.54,1.8,inf,
1.8,1.54,1.9,inf,
1.8,1.65,1.1,inf,
1.8,1.65,1.2,inf,
1.8,1.65,1.3,inf,
1.8,1.65,1.4,inf,
1.8,1.65,1.5,inf,
1.8,1.65,1.6,inf,
1.8,1.65,1.7,inf,
1.8,1.65,1.8,inf,
1.8,1.65,1.9,inf,
1.8,1.76,1.1,inf,
1.8,1.76,1.2,inf,
1.8,1.76,1.3,inf,
1.8,1.76,1.4,inf,
1.8,1.76,1.5,inf,
1.8,1.76,1.6,inf,
1.8,1.76,1.7,inf,
1.8,1.76,1.8,inf,
1.8,1.76,1.9,inf,
1.8,1.87,1.1,inf,
1.8,1.87,1.2,inf,
1.8,1.87,1.3,inf,
1.8,1.87,1.4,inf,
1.8,1.87,1.5,inf,
1.8,1.87,1.6,inf,
1.8,1.87,1.7,inf,
1.8,1.87,1.8,inf,
1.8,1.87,1.9,inf,
1.8,1.98,1.1,inf,
1.8,1.98,1.2,inf,
1.8,1.98,1.3,inf,
1.8,1.98,1.4,inf,
1.8,1.98,1.5,inf,
1.8,1.98,1.6,inf,
1.8,1.98,1.7,inf,
1.8,1.98,1.8,inf,
1.8,1.98,1.9,inf,
1.9,0.0,1.1,inf,
1.9,0.0,1.2,inf,
1.9,0.0,1.3,inf,
1.9,0.0,1.4,inf,
1.9,0.0,1.5,inf,
1.9,0.0,1.6,inf,
1.9,0.0,1.7,inf,
1.9,0.0,1.8,inf,
1.9,0.0,1.9,inf,
1.9,0.11,1.1,inf,
1.9,0.11,1.2,inf,
1.9,0.11,1.3,inf,
1.9,0.11,1.4,inf,
1.9,0.11,1.5,inf,
1.9,0.11,1.6,inf,
1.9,0.11,1.7,inf,
1.9,0.11,1.8,inf,
1.9,0.11,1.9,inf,
1.9,0.22,1.1,inf,
1.9,0.22,1.2,inf,
1.9,0.22,1.3,inf,
1.9,0.22,1.4,inf,
1.9,0.22,1.5,inf,
1.9,0.22,1.6,inf,
1.9,0.22,1.7,inf,
1.9,0.22,1.8,inf,
1.9,0.22,1.9,inf,
1.9,0.33,1.1,inf,
1.9,0.33,1.2,inf,
1.9,0.33,1.3,inf,
1.9,0.33,1.4,inf,
1.9,0.33,1.5,inf,
1.9,0.33,1.6,inf,
1.9,0.33,1.7,inf,
1.9,0.33,1.8,inf,
1.9,0.33,1.9,inf,
1.9,0.44,1.1,inf,
1.9,0.44,1.2,inf,
1.9,0.44,1.3,inf,
1.9,0.44,1.4,inf,
1.9,0.44,1.5,inf,
1.9,0.44,1.6,inf,
1.9,0.44,1.7,inf,
1.9,0.44,1.8,inf,
1.9,0.44,1.9,inf,
1.9,0.55,1.1,inf,
1.9,0.55,1.2,inf,
1.9,0.55,1.3,inf,
1.9,0.55,1.4,inf,
1.9,0.55,1.5,inf,
1.9,0.55,1.6,inf,
1.9,0.55,1.7,inf,
1.9,0.55,1.8,inf,
1.9,0.55,1.9,inf,
1.9,0.66,1.1,inf,
1.9,0.66,1.2,inf,
1.9,0.66,1.3,inf,
1.9,0.66,1.4,inf,
1.9,0.66,1.5,inf,
1.9,0.66,1.6,inf,
1.9,0.66,1.7,inf,
1.9,0.66,1.8,inf,
1.9,0.66,1.9,inf,
1.9,0.77,1.1,inf,
1.9,0.77,1.2,inf,
1.9,0.77,1.3,inf,
1.9,0.77,1.4,inf,
1.9,0.77,1.5,inf,
1.9,0.77,1.6,inf,
1.9,0.77,1.7,inf,
1.9,0.77,1.8,inf,
1.9,0.77,1.9,inf,
1.9,0.88,1.1,inf,
1.9,0.88,1.2,inf,
1.9,0.88,1.3,inf,
1.9,0.88,1.4,inf,
1.9,0.88,1.5,inf,
1.9,0.88,1.6,inf,
1.9,0.88,1.7,inf,
1.9,0.88,1.8,inf,
1.9,0.88,1.9,inf,
1.9,0.99,1.1,inf,
1.9,0.99,1.2,inf,
1.9,0.99,1.3,inf,
1.9,0.99,1.4,inf,
1.9,0.99,1.5,inf,
1.9,0.99,1.6,inf,
